,sta_value_out,sta_lat_out,sta_lon_out,sta_altitude_out,naq_value_out,naq_lat_out,naq_lon_out,naq_altitude_out,time
131,387.99000321887434,-21.174699783325195,-159.78529357910156,3261.06005859375,387.5196,-21.174699783325195,-159.78529357910156,"['2780.]', '3440.]']",2010-09-30 23:44:53
132,388.0599979311228,-21.261999130249023,-159.7156982421875,2737.7099609375,387.4476,-21.261999130249023,-159.7156982421875,"['2220.]', '2780.]']",2010-09-30 23:47:17
133,387.48999941162765,-21.173999786376953,-159.76199340820312,1956.2099609375,387.3691,-21.173999786376953,-159.76199340820312,"['1760.]', '2220.]']",2010-09-30 23:49:48
134,388.6299964506179,-21.10110092163086,-159.86000061035156,1437.43994140625,387.2779,-21.10110092163086,-159.86000061035156,"['1380.]', '1760.]']",2010-09-30 23:51:58
135,388.41000059619546,-21.406999588012695,-159.9676055908203,6464.5,387.56216,-21.406999588012695,-159.9676055908203,"['6340.]', '7720.]']",2010-10-15 21:34:30
136,388.10999831184745,-21.150800704956055,-159.99130249023438,5816.18994140625,387.583,-21.150800704956055,-159.99130249023438,"['5179.9', '6340.]']",2010-10-15 21:38:55
137,387.84000207670033,-20.989599227905273,-159.82760620117188,4435.75,387.6465,-20.989599227905273,-159.82760620117188,"['4240.]', '5179.9']",2010-10-15 21:45:00
138,387.890002457425,-21.087799072265625,-159.76060485839844,3816.39990234375,387.73062,-21.087799072265625,-159.76060485839844,"['3440.]', '4240.]']",2010-10-15 21:47:52
139,388.1799930240959,-21.193899154663086,-160.0240936279297,2677.06005859375,387.66428,-21.193899154663086,-160.0240936279297,"['2220.]', '2780.]']",2010-10-15 21:52:33
140,387.7099952660501,-21.103200912475586,-160.04440307617188,1900.1199951171875,387.53937,-21.103200912475586,-160.04440307617188,"['1760.]', '2220.]']",2010-10-15 21:55:49
141,387.289997888729,-21.142799377441406,-159.9324951171875,1381.6600341796875,387.45612,-21.142799377441406,-159.9324951171875,"['1380.]', '1760.]']",2010-10-15 21:58:20
142,388.0900039803237,-22.019500732421875,-159.4947052001953,6430.3701171875,387.7226,-22.019500732421875,-159.4947052001953,"['6340.]', '7720.]']",2010-11-01 01:23:34
143,388.190004741773,-21.923099517822266,-159.50230407714844,5797.2998046875,387.70026,-21.923099517822266,-159.50230407714844,"['5179.9', '6340.]']",2010-11-01 01:26:34
144,388.91000440344214,-21.840499877929688,-159.6302947998047,5135.580078125,387.662,-21.840499877929688,-159.6302947998047,"['4240.]', '5179.9']",2010-11-01 01:29:29
145,387.740001315251,-21.70170021057129,-159.67930603027344,4488.18017578125,387.662,-21.70170021057129,-159.67930603027344,"['4240.]', '5179.9']",2010-11-01 01:32:10
146,388.56000173836946,-21.55150032043457,-159.70770263671875,3826.14990234375,387.62915,-21.55150032043457,-159.70770263671875,"['3440.]', '4240.]']",2010-11-01 01:34:57
147,388.27001117169857,-21.42639923095703,-159.7156982421875,3170.219970703125,387.60107,-21.42639923095703,-159.7156982421875,"['2780.]', '3440.]']",2010-11-01 01:37:27
148,387.67000660300255,-21.133399963378906,-159.55130004882812,1404.2099609375,387.54114,-21.133399963378906,-159.55130004882812,"['1380.]', '1760.]']",2010-11-01 01:44:45
149,388.76000326126814,-21.546600341796875,-159.85260009765625,6401.10009765625,387.78717,-21.546600341796875,-159.85260009765625,"['6340.]', '7720.]']",2010-11-11 23:52:45
150,388.81998625583947,-21.3710994720459,-159.99639892578125,5774.43994140625,387.74258,-21.3710994720459,-159.99639892578125,"['5179.9', '6340.]']",2010-11-11 23:56:55
151,388.87999835424125,-21.188899993896484,-160.08900451660156,5136.490234375,387.7199,-21.188899993896484,-160.08900451660156,"['4240.]', '5179.9']",2010-11-12 00:00:58
152,388.89001007191837,-21.11750030517578,-159.95440673828125,4505.85986328125,387.71152,-21.11750030517578,-159.95440673828125,"['4240.]', '5179.9']",2010-11-12 00:03:35
153,388.81998625583947,-21.160600662231445,-159.8072967529297,3837.1298828125,387.68802,-21.160600662231445,-159.8072967529297,"['3440.]', '4240.]']",2010-11-12 00:06:07
154,388.44000664539635,-21.28580093383789,-159.72900390625,3190.340087890625,387.66837,-21.28580093383789,-159.72900390625,"['2780.]', '3440.]']",2010-11-12 00:08:46
155,388.10999831184745,-21.379899978637695,-159.76809692382812,2718.510009765625,387.64816,-21.379899978637695,-159.76809692382812,"['2220.]', '2780.]']",2010-11-12 00:10:49
156,388.22999340482056,-21.322500228881836,-159.92120361328125,1938.219970703125,387.6273,-21.322500228881836,-159.92120361328125,"['1760.]', '2220.]']",2010-11-12 00:14:02
157,389.78998782113194,-20.331499099731445,-159.84170532226562,6418.47998046875,387.87097,-20.331499099731445,-159.84170532226562,"['6340.]', '7720.]']",2010-11-24 21:45:28
